"ENSEMBL","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","GSM3932693","GSM3932694","GSM3932695","GSM3932696","GSM3932697","GSM3932698","GSM3932699","GSM3932700","GSM3932701","GSM3932702","GSM3932703","GSM3932704","GSM3932705","GSM3932706","GSM3932707","GSM3932708","Log2fc_(Ground Control)v(Space Flight)","Stat_(Ground Control)v(Space Flight)","P.value_(Ground Control)v(Space Flight)","Adj.p.value_(Ground Control)v(Space Flight)","Log2fc_(Space Flight)v(Ground Control)","Stat_(Space Flight)v(Ground Control)","P.value_(Space Flight)v(Ground Control)","Adj.p.value_(Space Flight)v(Ground Control)","All.mean","All.stdev","LRT.p.value","Group.Mean_(Ground Control)","Group.Stdev_(Ground Control)","Group.Mean_(Space Flight)","Group.Stdev_(Space Flight)"
"ENSMUSG00000028597","Gpx7","glutathione peroxidase 7","NM_024198|NP_077160","67305","10090.ENSMUSP00000030332","GO:0016684|GO:0016209|GO:0016491|GO:0003824",10.1594235248067,10.8282702670678,11.0449987926409,23.4829882521382,10.3270227113393,13.636357882793,18.3861141937175,20.8100303397633,12.9668677872734,16.2868867751335,9.93060982270363,6.30555184481101,10.1196912975201,11.8739953293931,8.2112147843997,16.8301467228979,0.410036158761065,1.28322144359565,0.199414505360185,NA,-0.410036158761065,-1.28322144359565,0.199414505360185,NA,13.2000106455249,4.73022138355646,NA,14.8344007455333,5.30682454627108,11.5656205455165,3.69842653267956
"ENSMUSG00000028599","Tnfrsf1b","tumor necrosis factor receptor superfamily, member 1b","NM_011610|NP_035740|XM_036163965|XP_036019858","21938","10090.ENSMUSP00000030336","GO:0051246|GO:0009894|GO:0051171|GO:0031325|GO:0050728|GO:0002718|GO:0031348|GO:0045862|GO:0050863|GO:0050865|GO:0050789|GO:0006974|GO:0006915|GO:0002819|GO:0035556|GO:0010720|GO:0048518|GO:0051239|GO:0050776|GO:0012501|GO:0007154|GO:0010604|GO:0048522|GO:0048583|GO:0097193|GO:0097190|GO:0006950|GO:0050769|GO:0050794|GO:0051960|GO:0031347|GO:0009896|GO:0002700|GO:0045732|GO:0033554|GO:0019222|GO:0051240|GO:0031323|GO:0051173|GO:0008630|GO:0007165|GO:0048519|GO:0031331|GO:0044057|GO:0042176|GO:2000026|GO:0045595|GO:0009893|GO:0008219|GO:0002706|GO:0002682|GO:0010468|GO:0051249|GO:0023052|GO:0001817|GO:0030162|GO:0051716|GO:0032101|GO:0048585|GO:0060284|GO:0042127|GO:0045597|GO:0080134|GO:0051962|GO:0031329|GO:0009987|GO:0051094|GO:0042129|GO:0080090|GO:0050727|GO:0002697|GO:0050896|GO:0051247|GO:0002694|GO:0032944|GO:0050767|GO:0097191|GO:0060255|GO:0050793|GO:0007166|GO:0065007|GO:0002703|GO:0050670|GO:0032102|GO:0070663|GO:0038023|GO:0005035|GO:0005488|GO:0019955|GO:0005515|GO:0060089|GO:0043120|GO:0004888",5.4678070587743,11.795629349417,9.28762143624092,10.3636388074906,9.8791410938934,4.05284716685996,4.88197228939775,13.156195880063,10.1132051984863,16.1954898996278,11.2022330358434,11.1019065230564,8.7175652714151,21.6544647601104,11.2222571330039,11.1864742003434,-0.579257899032919,-1.62335338949659,0.104513882550642,NA,0.579257899032919,1.62335338949659,0.104513882550642,NA,10.6424030690015,4.24868744061431,NA,8.61060663526711,3.39117502639298,12.6741995027358,4.21254165105167
"ENSMUSG00000028600","Podn","podocan","NM_001285956|NM_001285958|NM_001425123|NM_001425124|NM_172874|NP_001272885|NP_001272887|NP_001412052|NP_001412053|NP_766462|XM_011240532|XM_030253568|XP_011238834|XP_030109428","242608","10090.ENSMUSP00000102320","GO:0005615|GO:0110165|GO:0005576",4.92557540416863,191.241470096075,15.0032337742681,19.8962454463293,7.82622796916116,15.0456922757549,8.72279942551828,47.9635504262969,46.3333601054411,42.3855159215989,13.2030910703441,30.6242097773225,29.6633726279143,13.4448923383025,5.04785871438683,43.4471897969572,0.494487856958152,0.676711351209131,0.498589112983195,NA,-0.494487856958152,-0.676711351209131,0.498589112983195,NA,33.423392823115,44.7497157683202,0.85839776624748,38.8280993521965,63.0439308161713,28.0186862940334,15.8065166861848
"ENSMUSG00000028601","Echdc2","enoyl Coenzyme A hydratase domain containing 2","NM_001254754|NM_026728|NP_001241683|NP_081004|XM_011240573|XM_017320314|XM_036164235|XP_011238875|XP_017175803|XP_036020128|XR_003954983","52430","10090.ENSMUSP00000051268","GO:0043436|GO:0006629|GO:0034440|GO:0044237|GO:0016042|GO:0030258|GO:0009987|GO:0006082|GO:0032787|GO:0009062|GO:0044238|GO:0016054|GO:0006631|GO:0044282|GO:0006635|GO:0009056|GO:1901575|GO:0046395|GO:0044255|GO:0044242|GO:0019752|GO:0044248|GO:0008152|GO:0071704|GO:0044281|GO:0072329|GO:0005737|GO:0043231|GO:0043227|GO:0110165|GO:0005739|GO:0043226|GO:0043229|GO:0005622",12.1377107852921,36.7390952759253,31.1807346139938,17.0423030223337,11.7319171423104,15.4800965019076,18.2049285001149,23.2280640066996,13.6494256295718,10.981116599797,16.193931624985,27.5846444102019,24.7339396188992,16.8668614737436,28.6149520029883,16.7836347813335,0.12217670744313,0.403027632537609,0.686927896627315,NA,-0.12217670744313,-0.403027632537609,0.686927896627315,NA,20.0720847493811,7.69671854792134,0.921331839880351,20.7181062310722,9.05599792161743,19.42606326769,6.63149366408364
"ENSMUSG00000028602","Tnfrsf8","tumor necrosis factor receptor superfamily, member 8","NM_009401|NP_033427|XM_036163966|XP_036019859","21941","10090.ENSMUSP00000030339",NA,72.288427138968,86.2920207383017,87.7125265167827,84.4519784950085,103.735013129402,101.815553904076,90.9419174881742,75.4155159810691,77.8442781656918,94.2614599662788,71.3563507461866,87.9781739876016,81.6479543725906,94.4406291353925,106.749422477707,110.665781411231,-0.0517776694766592,-0.424251108263396,0.671382691476039,0.913981869677011,0.0517776694766592,0.424251108263396,0.671382691476039,0.913981869677011,89.2248127284039,12.1391603737358,0.916375768250752,87.8316191739728,11.1335995982405,90.618006282835,13.6885412251574
"ENSMUSG00000028603","Scp2","sterol carrier protein 2, liver","NM_011327|NP_035457|XM_011240477|XP_011238779","20280","10090.ENSMUSP00000030340",NA,900.218410260435,880.920854620962,1029.93412922201,945.123579405968,794.712919555069,859.88196437142,1005.61854843723,894.848096687799,868.098452774712,768.297146664614,938.053393821757,821.858726525925,929.882173528083,1007.01718897866,884.253179289922,1045.19932172451,0.010877935468978,0.156581063318037,0.875575027717323,0.973720211059962,-0.010877935468978,-0.156581063318037,0.875575027717323,0.973720211059962,910.869880366817,82.0012813515667,0.966862561708224,913.907312820111,77.1014322829266,907.832447913523,91.8874468298796
"ENSMUSG00000028607","Cpt2","carnitine palmitoyltransferase 2","NM_009949|NP_034079","12896","10090.ENSMUSP00000030345","GO:0043436|GO:0006629|GO:0034440|GO:0044237|GO:0016042|GO:0030258|GO:0009987|GO:0006082|GO:0032787|GO:0009062|GO:0044238|GO:0016054|GO:0006631|GO:0044282|GO:0006635|GO:0009056|GO:1901575|GO:0046395|GO:0044255|GO:0044242|GO:0019752|GO:0044248|GO:0008152|GO:0071704|GO:0044281|GO:0072329|GO:0016409|GO:0016747|GO:0016740|GO:0016746|GO:0003824|GO:0008374|GO:0005737|GO:0043231|GO:0043227|GO:0110165|GO:0005739|GO:0043226|GO:0043229|GO:0005622",176.158266045698,183.448679736506,235.209490942819,157.969735670092,154.378509606023,120.208743054664,152.460647907966,176.665760618065,169.436990804545,175.121189757567,228.704913446988,192.560794936528,182.205098508863,150.473752619269,186.536240055893,153.47207462453,-0.0798789554848915,-0.652596998295841,0.514016121228953,0.856442571492665,0.0798789554848915,0.652596998295841,0.514016121228953,0.856442571492665,174.688180521001,28.7495522180393,0.862561155822022,169.562479197729,33.143683447649,179.813881844273,24.7506421239488
"ENSMUSG00000028608","Czib","CXXC motif containing zinc binding protein","NM_001347160|NM_028754|NP_001334089|NP_083030|XM_006503437|XM_006503439|XM_006503440|XM_030253839|XM_036164493|XP_006503500|XP_006503502|XP_006503503|XP_030109699|XP_036020386","74098","10090.ENSMUSP00000119565","GO:0043169|GO:0046872|GO:0043167|GO:0005488|GO:0008270|GO:0046914",137.473777541944,224.540947539574,229.203578322053,210.512338898753,157.650605862351,166.549645653856,172.864014013674,198.170118097855,187.703210823258,140.92011169393,200.221611467793,182.517981772071,223.70879362162,174.204125908526,208.574691332346,193.118730736213,-0.00839691880275733,-0.0721149714954997,0.942510411717037,0.988928132247501,0.00839691880275733,0.0721149714954997,0.942510411717037,0.988928132247501,187.995892705364,28.4222922971458,0.976539098332295,187.120628241258,33.3814035369658,188.87115716947,24.7989526580907
"ENSMUSG00000028609","Magoh","mago homolog, exon junction complex core component","NM_001282737|NP_001269666","17149","10090.ENSMUSP00000030348","GO:0006725|GO:0046483|GO:0043170|GO:0016070|GO:0006396|GO:0010467|GO:0044237|GO:0034641|GO:0009987|GO:0008380|GO:0006139|GO:0044238|GO:0090304|GO:1901360|GO:0006807|GO:0071704|GO:0008152|GO:1990904|GO:0071013|GO:0032991|GO:0005634|GO:0043231|GO:1902494|GO:0043227|GO:0110165|GO:0043226|GO:0005681|GO:0043229|GO:0140513|GO:0005622",214.773066272708,253.181036875374,212.994263851771,266.685956699778,255.46118578822,246.964823613356,288.290502432205,189.410345922093,208.890862334862,223.301096876719,265.237295124131,196.938995109907,292.142208266055,271.693315999366,245.853411984733,251.871756491178,-0.0200360535429343,-0.197068653485441,0.843773813274244,0.966557852960851,0.0200360535429343,0.197068653485441,0.843773813274244,0.966557852960851,242.730632727653,31.5672924408262,0.961952115302817,240.970147681938,32.5640056655533,244.491117773369,32.6779067003716
"ENSMUSG00000028610","Dmrtb1","DMRT-like family B with proline-rich C-terminal, 1","NM_019872|NP_063925|NR_151717|NR_188989|XM_030253681|XM_030253682|XM_036164257|XM_036164258|XP_030109541|XP_030109542|XP_036020150|XP_036020151","56296","10090.ENSMUSP00000064220","GO:0022412|GO:0051171|GO:0006357|GO:0032502|GO:2001141|GO:0050789|GO:0030154|GO:0009889|GO:0022414|GO:0010556|GO:0010468|GO:0048609|GO:0007281|GO:0048869|GO:0007276|GO:0006355|GO:0032504|GO:0007548|GO:0009987|GO:0051252|GO:0048468|GO:0003006|GO:0080090|GO:0000003|GO:0031326|GO:0060255|GO:0019219|GO:0050794|GO:0048856|GO:0019953|GO:0065007|GO:0032501|GO:0019222|GO:0031323|GO:0000987|GO:0001067|GO:0003676|GO:0003700|GO:0000977|GO:0005488|GO:0003690|GO:0000976|GO:1990837|GO:0043565|GO:0140110|GO:0097159|GO:0003677|GO:0000978|GO:1901363|GO:0000981|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622",7.45487521798616,8.35541055979933,7.36592700219624,3.9064999189938,7.84225777869165,4.0575150426755,9.66505491938362,7.20923782727643,5.72057494938729,3.92422337017779,4.33190687391617,1,10.9912131238033,6.28368613974358,3.33862921497572,13.7015262991169,0.327365133861939,0.641022386265892,0.521508138523899,NA,-0.327365133861939,-0.641022386265892,0.521508138523899,NA,6.57178363988271,3.20731175505193,NA,6.98209728337534,2.00923029310503,6.16146999639009,4.19778801002418
"ENSMUSG00000028613","Lrp8","low density lipoprotein receptor-related protein 8, apolipoprotein e receptor","NM_001080926|NM_001369051|NM_001369052|NM_001369053|NM_001369054|NM_053073|NP_001074395|NP_001355980|NP_001355981|NP_001355982|NP_001355983|NP_444303|NR_033496|XM_011240454|XM_011240455|XM_011240456|XM_011240458|XM_011240459|XM_011240460|XM_011240461|XM_011240462|XM_011240463|XM_011240464|XM_011240465|XM_011240466|XM_011240467|XM_017320003|XM_030253277|XM_030253278|XM_030253279|XM_030253281|XM_030253282|XM_030253283|XM_030253284|XM_036163753|XM_036163754|XM_036163755|XM_036163756|XM_036163757|XM_036163758|XM_036163759|XM_036163760|XM_036163761|XM_036163762|XM_036163763|XM_036163764|XM_036163765|XM_036163766|XM_036163767|XM_036163768|XM_036163769|XM_036163770|XM_036163771|XP_011238756|XP_011238757|XP_011238758|XP_011238760|XP_011238761|XP_011238762|XP_011238763|XP_011238764|XP_011238765|XP_011238766|XP_011238767|XP_011238768|XP_011238769|XP_017175492|XP_030109137|XP_030109138|XP_030109139|XP_030109141|XP_030109142|XP_030109143|XP_030109144|XP_036019646|XP_036019647|XP_036019648|XP_036019649|XP_036019650|XP_036019651|XP_036019652|XP_036019653|XP_036019654|XP_036019655|XP_036019656|XP_036019657|XP_036019658|XP_036019659|XP_036019660|XP_036019661|XP_036019662|XP_036019663|XP_036019664","16975","10090.ENSMUSP00000102342",NA,1237.54748124476,1030.65355108418,787.808724173922,726.765637723925,733.943522739901,886.283381712723,887.735347341661,835.126115467213,797.638353430841,758.09736469764,913.498681312645,757.646902158328,1048.01059978071,858.2532343056,992.296908532911,761.844859880938,0.049058684125103,0.465598155782994,0.641503163292027,0.903605509116134,-0.049058684125103,-0.465598155782994,0.641503163292027,0.903605509116134,875.821916599243,141.112418813664,0.906866057382367,890.732970186036,171.147638134933,860.910863012451,113.447716448964
"ENSMUSG00000028614","Ndc1","NDC1 transmembrane nucleoporin","NM_028355|NP_082631|NR_165083","72787","10090.ENSMUSP00000120365",NA,190.458375839131,184.248995564563,170.114550303671,142.160071283109,186.851765333472,118.073919547698,230.347368539184,188.664559970618,168.725026105469,232.404477983885,167.973098380263,190.078571328113,165.746562422214,156.204080779004,135.10207942918,192.346002131316,0.00244988154956113,0.0189022549867196,0.984919080643877,0.996650546064276,-0.00244988154956113,-0.0189022549867196,0.984919080643877,0.996650546064276,176.218719058806,30.5256115347008,0.978658011965577,176.364950797681,33.8969520217352,176.072487319931,29.1151133051986
"ENSMUSG00000028617","Lrrc42","leucine rich repeat containing 42","NM_029985|NP_084261|XM_036164551|XP_036020444","77809","10090.ENSMUSP00000030360",NA,161.197947589395,182.23431729633,181.354352175354,145.255782016774,132.335313306102,151.548933966566,144.154620719236,165.077157986252,145.477898064265,122.871383833566,146.842602936956,175.830313505319,185.600082842047,124.953762763766,175.692171557436,131.38676059784,0.0756331483613758,0.686001546989308,0.492712132879136,0.846487871635162,-0.0756331483613758,-0.686001546989308,0.492712132879136,0.846487871635162,154.488337572325,21.2264939725979,0.853689896608788,157.894803132001,17.9178857918327,151.081872012649,24.8580028936897
"ENSMUSG00000028618","Tmem59","transmembrane protein 59","NM_029565|NP_083841","56374","10090.ENSMUSP00000030361","GO:0050789|GO:0009893|GO:0009894|GO:0050794|GO:0010506|GO:0031325|GO:0031331|GO:0065007|GO:0009896|GO:0010508|GO:0031329|GO:0048518|GO:0019222|GO:0048522|GO:0031323|GO:0005768|GO:0043231|GO:0097708|GO:0005773|GO:0110165|GO:0000323|GO:0043226|GO:0031982|GO:0043229|GO:0005622|GO:0005737|GO:0005764|GO:0012505|GO:0031410|GO:0043227|GO:0005770",1276.31568291415,1058.53341895546,1226.60845942185,1246.61274984774,833.906756117307,1053.34979501884,1168.05129952976,1149.99362837146,1134.95279568834,989.640933717242,1103.47834500206,1137.26289314925,1218.92371288034,1290.02894932543,1189.45854023487,1191.12626711905,-0.0382394526010762,-0.492741645173924,0.622195147864858,0.896346628267607,0.0382394526010762,0.492741645173924,0.622195147864858,0.896346628267607,1141.76526420582,116.589485225564,0.900069309703214,1126.67147377207,143.801925282628,1156.85905463957,89.0413265351453
"ENSMUSG00000028619","Tceanc2","transcription elongation factor A (SII) N-terminal and central domain containing 2","NM_025617|NP_079893|XM_006503274|XP_006503337","66526","10090.ENSMUSP00000059741","GO:0006725|GO:0006351|GO:0046483|GO:0009059|GO:0016070|GO:0043170|GO:0032774|GO:0044237|GO:0044249|GO:1901576|GO:0034641|GO:0009058|GO:1901362|GO:0009987|GO:0006139|GO:0044238|GO:0018130|GO:0090304|GO:0034654|GO:1901360|GO:0006807|GO:0044271|GO:0019438|GO:0008152|GO:0071704|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622",114.424929155016,118.555639301222,54.4374676958788,221.786168166251,76.9436510910488,192.120248407751,108.026671625103,133.756345184386,102.027395609043,142.932990146944,77.5106792041973,114.742912932205,64.2339420866445,211.524939665977,164.537546928378,86.8946159621571,0.0765984078824696,0.289426302509896,0.77225516938843,0.947410885277542,-0.0765984078824696,-0.289426302509896,0.77225516938843,0.947410885277542,124.028508947638,51.0348216932391,0.944144758750702,127.506390078332,55.5865440625921,120.550627816943,49.6354103130378
"ENSMUSG00000028621","Cyb5rl","cytochrome b5 reductase-like","NM_001346552|NM_001377083|NM_001377084|NM_001377085|NM_001377086|NM_001377087|NM_001377088|NM_175471|NP_001333481|NP_001364012|NP_001364013|NP_001364014|NP_001364015|NP_001364016|NP_001364017|NP_780680|XM_006502946|XM_006502947|XM_006502948|XM_006502950|XM_006502951|XM_006502952|XM_006502954|XM_006502955|XM_006502957|XM_006502959|XM_006502962|XM_011240482|XM_011240484|XM_017320133|XM_030253429|XM_036164013|XM_036164014|XM_036164015|XM_036164016|XM_036164017|XM_036164018|XM_036164019|XM_036164020|XP_006503009|XP_006503010|XP_006503011|XP_006503013|XP_006503014|XP_006503015|XP_006503017|XP_006503018|XP_006503020|XP_006503022|XP_006503025|XP_011238784|XP_011238786|XP_017175622|XP_030109289|XP_036019906|XP_036019907|XP_036019908|XP_036019909|XP_036019910|XP_036019911|XP_036019912|XP_036019913|XR_003954908|XR_004941865|XR_004941866|XR_004941867|XR_376304","230582","10090.ENSMUSP00000102369","GO:0016651|GO:0016491|GO:0003824",41.2040499687887,69.5344523107549,30.6628286797819,37.5131830873866,50.1437318394367,51.4273151179134,36.4764552561728,30.8899783409951,46.6473514889197,69.661566315654,38.4242713535795,49.478456675562,84.651623220961,26.6593337218428,23.7215896630465,27.3799348533024,-0.0561224968653952,-0.208497709366516,0.834840371001234,0.965156554502717,0.0561224968653952,0.208497709366516,0.834840371001234,0.965156554502717,44.6547576183811,17.4387163314718,0.945110534998775,43.4814993251538,13.0877293919532,45.8280159116085,21.8455200524112
"ENSMUSG00000028622","Mrpl37","mitochondrial ribosomal protein L37","NM_025500|NP_079776","56280","10090.ENSMUSP00000030365","GO:0005737|GO:0043231|GO:0043227|GO:0110165|GO:0005739|GO:0043226|GO:0043229|GO:0005622",169.562248588657,217.791824380681,203.250018120281,190.877294944304,181.735257127157,202.247939898094,171.294375707181,185.279159566143,215.829126093923,215.455212560889,130.94359938793,193.573684173203,201.850988819919,204.751010719353,196.829763438246,172.968064297891,-0.00760506747371558,-0.0763527944610888,0.939138424482658,0.988371809417959,0.00760506747371558,0.0763527944610888,0.939138424482658,0.988371809417959,190.889972988991,22.2928444885639,0.976120465820201,190.254764791562,16.717848853678,191.525181186419,28.0094438347985
"ENSMUSG00000028626","Col9a2","collagen, type IX, alpha 2","NM_007741|NP_031767","12840","10090.ENSMUSP00000030372",NA,62.1985152192304,101.699357597265,66.2718284347075,69.054698765083,39.0066918903846,35.5354921428541,45.054759725643,99.613580436623,88.3057578725334,56.1168827266767,51.8108363306893,57.6157689079355,73.1919765336323,54.8956445493451,50.443082639519,48.8891109394551,0.111838276699804,0.503035494609837,0.614939317111946,0.893684042012698,-0.111838276699804,-0.503035494609837,0.614939317111946,0.893684042012698,62.4814990444736,19.8363398660758,0.897723284874061,64.8043655264738,25.3888754094147,60.1586325624733,13.6471315053086
"ENSMUSG00000028629","Exo5","exonuclease 5","NM_001160043|NM_028457|NP_001153515|NP_082733","73172","10090.ENSMUSP00000030375","GO:0006281|GO:0006725|GO:0046483|GO:0051716|GO:0043170|GO:0044237|GO:0034641|GO:0009987|GO:0006139|GO:0044238|GO:0050896|GO:0090304|GO:0006974|GO:0006950|GO:1901360|GO:0036297|GO:0006807|GO:0033554|GO:0008152|GO:0071704|GO:0006259|GO:0016788|GO:0016895|GO:0004518|GO:0004529|GO:0008409|GO:0003824|GO:0016796|GO:0016787|GO:0140640|GO:0140097|GO:0004536|GO:0004527|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622",76.5240568054377,72.3879050245874,87.1844632299606,78.2362403101416,74.1943519931248,87.2815933684894,106.174410842711,88.9951698410613,73.4813546117042,72.1216624568101,93.6274381438224,62.7863880659334,128.731967998615,101.585568703597,61.1847859896131,140.430631068108,-0.122619136134008,-0.704060770906982,0.481394928928461,0.8396695696675,0.122619136134008,0.704060770906982,0.481394928928461,0.8396695696675,87.8079992783573,22.2639428655411,0.848268462740362,83.8722739269392,11.0682138346519,91.7437246297754,30.0710369237943
"ENSMUSG00000028630","Dyrk2","dual-specificity tyrosine phosphorylation regulated kinase 2","NM_001014390|NP_001014412|XM_006514046|XM_011243552|XM_036155980|XM_036155981|XP_006514109|XP_011241854|XP_036011873|XP_036011874","69181","10090.ENSMUSP00000004281","GO:0043412|GO:0043170|GO:1901564|GO:0036211|GO:0044237|GO:0018193|GO:0006468|GO:0009987|GO:0018105|GO:0006793|GO:0044238|GO:0006796|GO:0018107|GO:0006807|GO:0018209|GO:0016310|GO:0019538|GO:0008152|GO:0071704|GO:0016740|GO:0016773|GO:0003824|GO:0004674|GO:0016772|GO:0140096|GO:0016301|GO:0004672|GO:0043232|GO:0005737|GO:0043228|GO:0005634|GO:0043231|GO:0043227|GO:0110165|GO:0005856|GO:0043226|GO:0043229|GO:0005622",2653.90471649518,1821.3723978211,1916.06613827405,1949.61744349699,1814.96860211852,1820.47241553088,1849.79074440622,1653.6155236655,1424.12865941859,1770.55569205253,1559.58592243661,1486.08241396633,1208.10974229122,1321.70255032805,1390.82477678205,1951.92529992107,0.353814162526971,3.54523460140314,0.000392263788798544,0.0215717180145605,-0.353814162526971,-3.54523460140314,0.000392263788798544,0.0215717180145605,1724.5451899378,343.222010690299,0.0235282626753415,1934.97599772605,303.37843514658,1514.11438214956,243.267315368982
"ENSMUSG00000028631","Kcnq4","potassium voltage-gated channel, subfamily Q, member 4","NM_001081142|NM_001425003|NM_001425004|NM_001425005|NM_001425006|NM_001425007|NM_001425008|NP_001074611|NP_001411932|NP_001411933|NP_001411934|NP_001411935|NP_001411936|NP_001411937|XM_006503255|XM_011240583|XM_036164285|XP_006503318|XP_011238885|XP_036020178","60613","10090.ENSMUSP00000030376","GO:0051179|GO:0030001|GO:0055085|GO:0051234|GO:0034220|GO:0098662|GO:0006810|GO:0071805|GO:0006812|GO:0098660|GO:0006811|GO:0009987|GO:0098655|GO:0006813|GO:0005261|GO:0015318|GO:0005267|GO:0022832|GO:0015079|GO:0022839|GO:0008324|GO:0005249|GO:0005215|GO:0015267|GO:0022843|GO:0005244|GO:0022803|GO:0022857|GO:0022836|GO:0046873|GO:1901702|GO:0022890|GO:0005216|GO:0015075|GO:0098796|GO:0032991|GO:0034702|GO:0098797|GO:1990351|GO:1902495|GO:0071944|GO:0110165|GO:0016020|GO:0034703|GO:0005886",42.2875411148751,55.5006128739117,44.3665778300518,53.3759608599897,36.3285148533517,41.1626021642596,45.8027720123737,37.7114354295769,33.1659389648078,66.1895086608189,41.3746256732887,25.8509416938044,41.2851844543902,50.7063403894334,34.2876432865361,33.2498616306209,0.129107812474181,0.667696813102727,0.504327144708848,0.852004332244239,-0.129107812474181,-0.667696813102727,0.504327144708848,0.852004332244239,42.6653788682557,10.0422819849274,0.858766115480811,44.5670021422988,6.86987464998854,40.7637555942126,12.6744198560043
"ENSMUSG00000028633","Ctps1","cytidine 5'-triphosphate synthase 1","NM_001355491|NM_016748|NP_001342420|NP_058028","51797","10090.ENSMUSP00000030381","GO:0009199|GO:0006725|GO:0009141|GO:0006220|GO:1901135|GO:0090407|GO:0072527|GO:0009058|GO:0009112|GO:0006139|GO:0006793|GO:0006796|GO:0009165|GO:0006206|GO:1901360|GO:0019693|GO:0006807|GO:0044271|GO:0006753|GO:0071704|GO:0008152|GO:0046483|GO:1901566|GO:1901564|GO:0044237|GO:0009201|GO:0044249|GO:1901576|GO:0034641|GO:1901362|GO:0009987|GO:0046390|GO:0009259|GO:0018130|GO:0044238|GO:1901137|GO:0009260|GO:0034654|GO:0019438|GO:0009142|GO:0019637|GO:0009117|GO:1901293|GO:0055086|GO:0044281|GO:0042802|GO:0016874|GO:0005515|GO:0005488|GO:0003824|GO:0099080|GO:0005737|GO:0099081|GO:0110165|GO:0099512|GO:0005622",149.180316091971,129.52823155656,152.628094298956,129.93086831312,123.322826099048,160.875421607033,158.064736258836,199.37488504683,133.717668820059,136.361997427169,132.223362105099,132.251894806458,135.129601282753,151.755772926629,147.925588654867,117.993945077224,0.145145659644382,1.38841260071308,0.16501144155101,0.598609745263753,-0.145145659644382,-1.38841260071308,0.16501144155101,0.598609745263753,143.141575648288,19.5699016365443,0.616459080953776,150.363172409044,24.3816459201107,135.919978887532,10.3443551904638
"ENSMUSG00000028634","Hivep3","human immunodeficiency virus type I enhancer binding protein 3","NM_010657|NP_034787|XM_006502815|XM_006502817|XM_011240452|XM_011240453|XM_036163749|XP_006502878|XP_006502880|XP_011238754|XP_011238755|XP_036019642|XR_001784097|XR_003954883|XR_003954884|XR_004941818|XR_867814","16656","10090.ENSMUSP00000101914","GO:0006355|GO:0051171|GO:0006357|GO:2001141|GO:0051252|GO:0080090|GO:0050789|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0009889|GO:0065007|GO:0010468|GO:0010556|GO:0019222|GO:0031323|GO:0000987|GO:0001067|GO:0003676|GO:0003700|GO:0000977|GO:0005488|GO:0003690|GO:0000976|GO:1990837|GO:0043565|GO:0140110|GO:0097159|GO:0003677|GO:0000978|GO:1901363|GO:0000981|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622",375.353062166965,432.27266846325,321.373149723117,396.970998135717,359.351820603724,383.610492423809,320.55555947472,324.282361716363,340.319670723585,348.814915827131,411.525669507212,405.416019660843,353.83231479734,357.321438270867,297.427734424947,368.450909550653,0.0158582086730173,0.192484600112181,0.847362629695831,0.966962387122732,-0.0158582086730173,-0.192484600112181,0.847362629695831,0.966962387122732,362.30492409189,37.3133415858188,0.961952115302817,364.221264088458,40.6463491385794,360.388584095322,36.3723683833792
"ENSMUSG00000028635","Edn2","endothelin 2","NM_007902|NP_031928","13615","10090.ENSMUSP00000030384","GO:0090066|GO:0008015|GO:0098771|GO:0055074|GO:0043085|GO:0003008|GO:0044093|GO:0042592|GO:0055080|GO:0003073|GO:0050790|GO:0019725|GO:0048878|GO:0055082|GO:0003013|GO:0006874|GO:0050801|GO:0065008|GO:0065009|GO:0008217|GO:0030003|GO:0065007|GO:0032501|GO:0006873|GO:0003012|GO:0006936|GO:0140677|GO:0005488|GO:0098772|GO:0030545|GO:0030546|GO:0048018|GO:0005515|GO:0005179|GO:0001664|GO:0005102|GO:0110165|GO:0005615|GO:0005576",3.35010818374213,10.463545602621,17.765236746036,1.97558616714807,8.00511629753673,7.02112124289562,4.44468126885857,4.7610574150372,18.9753651232321,7.58414514596681,7.70740229486175,6.53443325336147,25.0999929032235,15.9252238265388,9.02380209031599,6.35706166045163,-0.816296626086927,-1.64935510121161,0.0990749073117703,NA,0.816296626086927,1.64935510121161,0.0990749073117703,NA,9.68711745136421,6.42766317442732,NA,7.22330661548441,5.05126873472091,12.150928287244,7.01009248039439
