"ENSEMBL","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","RR9_TMS_FLT_F1","RR9_TMS_FLT_F6","RR9_TMS_FLT_F7","RR9_TMS_FLT_F3","RR9_TMS_FLT_F5","RR9_TMS_FLT_F2","RR9_TMS_FLT_F8","RR9_TMS_FLT_F4","RR9_TMS_FLT_F10","RR9_TMS_FLT_F9","RR9_TMS_GC_G4","RR9_TMS_GC_G10","RR9_TMS_GC_G1","RR9_TMS_GC_G7","RR9_TMS_GC_G6","RR9_TMS_GC_G9","RR9_TMS_GC_G8","RR9_TMS_GC_G3","RR9_TMS_GC_G2","RR9_TMS_GC_G5","Log2fc_(Ground Control)v(Space Flight)","Stat_(Ground Control)v(Space Flight)","P.value_(Ground Control)v(Space Flight)","Adj.p.value_(Ground Control)v(Space Flight)","Log2fc_(Space Flight)v(Ground Control)","Stat_(Space Flight)v(Ground Control)","P.value_(Space Flight)v(Ground Control)","Adj.p.value_(Space Flight)v(Ground Control)","All.mean","All.stdev","LRT.p.value","Group.Mean_(Ground Control)","Group.Stdev_(Ground Control)","Group.Mean_(Space Flight)","Group.Stdev_(Space Flight)"
"ENSMUSG00000009555","Cdk9","cyclin dependent kinase 9","NM_130860|NP_570930|XM_011239001|XP_011237303","107951","10090.ENSMUSP00000009699","GO:0051173|GO:0034243|GO:0032968|GO:1902680|GO:0043412|GO:0051171|GO:0031325|GO:0006357|GO:0045944|GO:0036211|GO:0032786|GO:2001141|GO:0006793|GO:0006796|GO:0050789|GO:0009891|GO:0009893|GO:0006807|GO:0009889|GO:0045935|GO:0010557|GO:0016310|GO:0010556|GO:0010468|GO:0019538|GO:0048518|GO:0071704|GO:0008152|GO:0032784|GO:0006355|GO:0043170|GO:1901564|GO:0044237|GO:0006468|GO:0031328|GO:0009987|GO:0010604|GO:0051252|GO:0045893|GO:0044238|GO:0048522|GO:0080090|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0065007|GO:0051254|GO:0019222|GO:0031323|GO:0016740|GO:0016773|GO:0003824|GO:0004674|GO:0016772|GO:0140096|GO:0016301|GO:0004672|GO:0000307|GO:0032991|GO:0005634|GO:0043231|GO:1902494|GO:1990234|GO:1902554|GO:0043227|GO:1902911|GO:0110165|GO:0043226|GO:0043229|GO:0005622|GO:0061695",328.763026045646,278.440065266007,205.500818407235,351.650259931304,297.377033727392,242.224113958304,203.001217978102,199.72148552424,230.94774242418,335.682093481784,311.042189544225,375.669581078735,266.774210231821,216.8886122687,317.213112282881,183.025374927444,230.761342479874,235.428777649436,316.250918895246,345.733408420926,0.0665484623783969,0.394108788885547,0.693500722469178,0.880910606593638,-0.0665484623783969,-0.394108788885547,0.693500722469178,0.880910606593638,273.604769226174,59.367022175779,0.873069887529649,279.878752777929,62.4580312745953,267.330785674419,58.7538317331356
"ENSMUSG00000009563","Tor2a","torsin family 2, member A","NM_001369222|NM_001369223|NM_001369224|NM_001369225|NM_001412527|NM_001412529|NM_001412530|NM_001412531|NM_001412532|NM_001412533|NM_001412534|NM_001412535|NM_152800|NP_001356151|NP_001356152|NP_001356153|NP_001356154|NP_001399456|NP_001399458|NP_001399459|NP_001399460|NP_001399461|NP_001399462|NP_001399463|NP_001399464|NP_690013|NR_178212","30933","10090.ENSMUSP00000009707","GO:0031975|GO:0031974|GO:0043233|GO:0005634|GO:0043231|GO:0005635|GO:0070013|GO:0110165|GO:0043226|GO:0031967|GO:0043229|GO:0005622|GO:0005737|GO:0005788|GO:0012505|GO:0043227|GO:0005783",45.0704762248715,65.240041163471,102.5385597007,94.4273751618691,114.638118911237,109.800466239538,85.9393691036158,125.481160864818,178.304306309098,129.414387538744,154.798932981653,107.734854173297,102.448995078028,137.926172776917,206.968024654298,66.6704332339323,105.831348015945,165.337066728725,142.97587778702,168.009727283376,0.378446688472667,1.59471654715239,0.110775636046366,0.385978855448505,-0.378446688472667,-1.59471654715239,0.110775636046366,0.385978855448505,120.477784696558,40.9528901778462,0.37961998421905,135.870143271319,40.7821798021502,105.085426121796,36.7551588364606
"ENSMUSG00000009566","Fpgs","folylpolyglutamyl synthetase","NM_001420095|NM_001420096|NM_001420097|NM_010236|NP_001407024|NP_001407025|NP_001407026|NP_034366|NR_185132|NR_185133","14287","10090.ENSMUSP00000028148","GO:0006725|GO:0046483|GO:1901566|GO:1901564|GO:0044237|GO:0006760|GO:0044249|GO:1901576|GO:0034641|GO:0009058|GO:1901362|GO:0009987|GO:0018130|GO:1901360|GO:0006807|GO:0044271|GO:0019438|GO:0008152|GO:0071704|GO:0016874|GO:0003824|GO:0005737|GO:0043231|GO:0043227|GO:0005829|GO:0110165|GO:0005739|GO:0043226|GO:0043229|GO:0005622",48.6517196756154,2.67895148651332,18.6583867248444,2.99471059677671,27.6427660542978,25.3384121647668,74.5288992790128,12.344502252208,55.0178911947248,1.67991250498947,6.54154880431229,4.86251147500395,40.8927068499361,3.11269899541422,35.4138838027397,36.9969796307502,30.9767006642119,7.85672066906372,26.7135394043372,24.8919874535417,-0.272621089564232,-0.421263685597773,0.673562544522312,0.871616843976537,0.272621089564232,0.421263685597773,0.673562544522312,0.871616843976537,24.389771484153,20.1346900007009,0.860849367145165,21.8259277749311,14.7650298309811,26.9536151933749,24.9648380339851
"ENSMUSG00000009569","Mrtfb","myocardin related transcription factor B","NM_001122667|NM_153588|NM_181860|NP_001116139|NP_705816|NP_862908|XM_006522108|XM_006522109|XM_006522111|XM_030249104|XM_030249105|XM_030249106|XM_036159917|XP_006522171|XP_006522172|XP_006522174|XP_030104964|XP_030104965|XP_030104966|XP_036015810","239719","10090.ENSMUSP00000009713",NA,9.27947564837188,75.5451311993616,84.9442066826845,143.824992487563,17.7810973412917,12.0054112963671,222.772991651207,67.0648326759412,73.5858475467308,85.3507674134394,99.7027526588778,116.848805981308,79.7913775791646,48.9863336831806,35.1554301037749,61.4549758572982,75.9813406596403,51.9091394666739,56.5507704116431,77.2378556766354,-0.169698652643932,-0.403850296638103,0.686322807901397,0.877270459584225,0.169698652643932,0.403850296638103,0.686322807901397,0.877270459584225,74.7886768010577,48.1868339814409,0.870210222558426,70.3618782078197,24.7132113050658,79.2154753942958,65.1739826934734
"ENSMUSG00000009575","Cbx5","chromobox 5","NM_001076789|NM_001110216|NM_001358950|NM_007626|NP_001070257|NP_001103686|NP_001345879|NP_031652|XM_006520372|XM_006520374|XM_006520375|XM_006520376|XM_006520377|XM_030248308|XP_006520435|XP_006520437|XP_006520438|XP_006520439|XP_006520440|XP_030104168","12419","10090.ENSMUSP00000113157","GO:0031324|GO:0071824|GO:0048519|GO:0051253|GO:0051171|GO:1902679|GO:0006357|GO:2001141|GO:0050789|GO:0009889|GO:0010556|GO:0045892|GO:0010468|GO:0000122|GO:0048523|GO:0009890|GO:0006355|GO:0016043|GO:0009892|GO:0009987|GO:0051252|GO:0051172|GO:0080090|GO:0071840|GO:0010558|GO:0031326|GO:0060255|GO:0019219|GO:0050794|GO:0043933|GO:0010605|GO:0065007|GO:0006325|GO:0045934|GO:0019222|GO:0031327|GO:0031323|GO:0005515|GO:0044877|GO:0035064|GO:0042393|GO:0005488|GO:0003682|GO:0140030|GO:0043232|GO:0043228|GO:0032991|GO:0000785|GO:0032993|GO:0005694|GO:0000775|GO:0098687|GO:0000792|GO:0110165|GO:0043226|GO:0043229|GO:0005622",409.821460967826,310.769000502278,320.475587716461,476.310067503932,599.241691191638,537.612179071085,366.436935635071,179.645761546486,338.470381233446,267.412300887974,889.78090560447,721.086291394968,874.524193734455,551.748728753053,581.184263684469,499.959244206985,966.516317124091,662.451246615153,723.155657524689,936.730012479506,0.97043342175006,4.99502623987284,5.88277682546529e-07,3.7769557736408e-05,-0.97043342175006,-4.99502623987284,5.88277682546529e-07,3.7769557736408e-05,560.666611368902,235.075051001471,4.56460277669348e-05,740.713686112184,168.48149839274,380.61953662562,127.424135288114
"ENSMUSG00000009585","Apobec3","apolipoprotein B mRNA editing enzyme, catalytic polypeptide 3","NM_001160415|NM_001347041|NM_030255|NP_001153887|NP_001333970|NP_084531|XM_006521553|XM_017316806|XM_017316808|XM_036159640|XP_006521616|XP_017172295|XP_017172297|XP_036015533|XR_001781583","80287","10090.ENSMUSP00000105249","GO:0043207|GO:0006725|GO:0009615|GO:0031324|GO:0048519|GO:0051253|GO:0043412|GO:0006304|GO:0051171|GO:0016070|GO:1902679|GO:0009451|GO:2001141|GO:0006139|GO:0050789|GO:0009607|GO:1901360|GO:0006807|GO:0009889|GO:0080111|GO:0010556|GO:0051607|GO:0006952|GO:0048523|GO:0071704|GO:0008152|GO:0046483|GO:0009890|GO:0043170|GO:0044237|GO:0009892|GO:0034641|GO:0009987|GO:0051252|GO:0051172|GO:0044238|GO:0080090|GO:0050896|GO:0010558|GO:0009605|GO:0090304|GO:0006950|GO:0031326|GO:0098542|GO:0060255|GO:0051707|GO:0050794|GO:0019219|GO:0010605|GO:0044419|GO:0065007|GO:0045934|GO:0019222|GO:0031327|GO:0031323|GO:0006259|GO:0003723|GO:0003676|GO:0016814|GO:0005488|GO:0003824|GO:0097159|GO:0016787|GO:0016810|GO:1901363|GO:0019239|GO:0043232|GO:0099080|GO:0005737|GO:0043228|GO:0035770|GO:0005634|GO:0000932|GO:0043231|GO:0043227|GO:0110165|GO:0043226|GO:0043229|GO:0036464|GO:0005622",488.909169522921,472.972629548937,374.853952389905,284.591419572555,310.435040284566,450.247186261665,337.78360071188,443.552138698404,295.880922824402,382.726618505952,249.749879702621,253.096928474991,501.143043893176,367.722731563396,325.179438422333,314.755815624479,352.984130458548,427.761227220192,341.767580569661,475.170732897327,-0.0847632455718255,-0.521629895711267,0.601928043968173,0.8331853436861,0.0847632455718255,0.521629895711267,0.601928043968173,0.8331853436861,372.564209357395,79.4372334875804,0.825622634577352,360.933150882672,85.0180898045897,384.195267832119,76.1116843475625
"ENSMUSG00000009614","Sardh","sarcosine dehydrogenase","NM_138665|NP_619606|XM_006497788|XM_006497789|XP_006497851|XP_006497852","192166","10090.ENSMUSP00000099950","GO:0043436|GO:1901564|GO:1901565|GO:0044237|GO:0009987|GO:0006082|GO:0044238|GO:0009063|GO:0016054|GO:0044282|GO:0006807|GO:1901605|GO:0009056|GO:1901575|GO:0046395|GO:0019752|GO:0006520|GO:0044281|GO:0044248|GO:0008152|GO:0071704|GO:0016491|GO:0003824|GO:0031974|GO:0005737|GO:0043233|GO:0043231|GO:0070013|GO:0005759|GO:0043227|GO:0005739|GO:0110165|GO:0043226|GO:0043229|GO:0005622",1,1,2.94717162598228,13.1150787611948,30.9671326314673,1,1,1,1,2.61093122954483,4.36568897451534,1,6.88001133138763,20.6187559190667,1.63339747635026,1,3.44458915825343,1,10.8090867525877,3.66313706759621,0.044218507732344,0.0366024874864262,0.97080196013362,0.991096810618992,-0.044218507732344,-0.0366024874864262,0.97080196013362,0.991096810618992,5.50274904639733,7.90130381856208,NA,5.44146666797573,6.1753938982891,5.56403142481892,9.67750495761469
"ENSMUSG00000009621","Vav2","vav 2 oncogene","NM_009500|NP_033526|NR_133905|XM_006497854|XM_006497856|XM_006497858|XM_030249470|XP_006497917|XP_006497919|XP_006497921|XP_030105330","22325","10090.ENSMUSP00000062782","GO:0065009|GO:0043087|GO:0065007|GO:0051336|GO:0048870|GO:0016477|GO:0050790|GO:0009987|GO:0060589|GO:0030695|GO:0030234|GO:0098772|GO:0005085|GO:0005737|GO:0110165|GO:0005622",48.3968983365831,30.8029388947871,48.9027896165503,31.2371438031609,45.3379918717834,30.0781431369821,23.0786835034798,46.7809178188252,90.8959118584184,62.8492146964534,32.9663344589699,71.2143063346831,123.883652005779,34.421394725169,24.9459689949986,14.976740527719,22.8400001476166,19.2555536080882,32.4327777575785,50.3253177729636,-0.106089339829217,-0.27750700589148,0.781390827067961,0.918428627511236,0.106089339829217,0.27750700589148,0.781390827067961,0.918428627511236,44.2811339935295,26.5063666360135,0.911972052113772,42.7262046333565,32.9284264550392,45.8360633537024,19.8390032429547
"ENSMUSG00000009628","Tex15","testis expressed gene 15 meiosis and synapsis associated","NM_031374|NP_113551|XM_006508975|XM_006508976|XM_006508977|XM_011242106|XP_006509038|XP_006509039|XP_006509040|XP_011240408|XR_004934745|XR_378774","104271","10090.ENSMUSP00000009772","GO:0048232|GO:0044085|GO:2000779|GO:0045143|GO:0022412|GO:0051171|GO:0000280|GO:0051052|GO:0022402|GO:0007130|GO:0006282|GO:0010569|GO:0007059|GO:0050789|GO:0070192|GO:0080135|GO:1903046|GO:0061982|GO:0022414|GO:0007140|GO:0048609|GO:0007127|GO:0022607|GO:0098813|GO:0007276|GO:0051321|GO:0032504|GO:0007129|GO:0080134|GO:0016043|GO:0009987|GO:0045132|GO:0048583|GO:0080090|GO:0071840|GO:0000003|GO:0060255|GO:0140013|GO:0006996|GO:0051276|GO:0019219|GO:0050794|GO:0019953|GO:0065007|GO:0007049|GO:0048285|GO:0032501|GO:0000018|GO:0019222|GO:0031323|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622",1,1,1.47135743930815,3.22946963829467,1,1,3.26180002717846,39.2457255058781,1,6.09961479777589,5.95495881110569,9.21633289091474,5.52222799985462,24.5602909991352,9.5337146759711,1,5.10937674974165,1,2.3431821253905,4.93666496225353,0.310658493412098,0.292602404227716,0.76982607585659,0.914157530878563,-0.310658493412098,-0.292602404227716,0.76982607585659,0.914157530878563,6.37423583114012,9.44795205037903,0.907623216992593,6.9176749214367,6.86716477944038,5.83079674084353,11.8588179620335
"ENSMUSG00000009630","Ppp2cb","protein phosphatase 2 (formerly 2A), catalytic subunit, beta isoform","NM_001424871|NM_017374|NP_001411800|NP_059070","19053","10090.ENSMUSP00000009774","GO:0007049|GO:0000278|GO:0009987|GO:0016788|GO:0016791|GO:0003824|GO:0016787|GO:0004722|GO:0140096|GO:0004721|GO:0042578|GO:0005737|GO:0005829|GO:0110165|GO:0005622",48.7500664420239,77.1157966084002,50.8183044170265,72.8862924187883,70.6833845934977,33.6455342485516,10.6393772407759,33.9688115032694,99.1113530364296,53.1679510154869,49.9621910838177,91.9208267709219,129.966523534045,36.8820970544368,61.6122821459272,28.2007949731777,43.0352351302154,89.8787913067441,53.1940650208347,81.0204079085659,0.284338728446518,0.843891836290999,0.398729850503466,0.707673244928616,-0.284338728446518,-0.843891836290999,0.398729850503466,0.707673244928616,60.8230043226468,28.4581385542531,0.697786951823887,66.5673214928686,31.2706183295095,55.078687152425,25.6619900892296
"ENSMUSG00000009633","G0s2","G0/G1 switch gene 2","NM_008059|NP_032085","14373","10090.ENSMUSP00000009777",NA,845.120059007614,547.42510805603,1940.57498993903,3471.49141877251,1670.63887461208,738.766150107171,1581.78245165456,943.852571068438,2420.09595213583,345.652167323705,1584.73708696505,234.451621481996,55.6731377093244,1126.50005165386,588.885012201438,1543.16476663617,85.0720541664732,116.990106322263,1004.65830535785,147.474563845236,-1.1630186744461,-2.01204290817622,0.0442154140784206,0.229620877301038,1.1630186744461,2.01204290817622,0.0442154140784206,0.229620877301038,1049.65032245083,892.08001066281,0.23349959372743,648.760670633966,615.513429414666,1450.5399742677,971.617601292575
"ENSMUSG00000009640","Dmap1","DNA methyltransferase 1-associated protein 1","NM_001419061|NM_001419062|NM_001419063|NM_023178|NP_001405990|NP_001405991|NP_001405992|NP_075667","66233","10090.ENSMUSP00000099748","GO:0031324|GO:0048519|GO:0018394|GO:0051253|GO:0043412|GO:0051171|GO:1902679|GO:0006357|GO:0036211|GO:0018193|GO:2001141|GO:0050789|GO:0006807|GO:0009889|GO:0016573|GO:0043967|GO:0010556|GO:0045892|GO:0010468|GO:0019538|GO:0000122|GO:0048523|GO:0071704|GO:0008152|GO:0018205|GO:0009890|GO:0006355|GO:0043170|GO:1901564|GO:0016570|GO:0009892|GO:0043543|GO:0051252|GO:0018393|GO:0051172|GO:0044238|GO:0080090|GO:0010558|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0010605|GO:0065007|GO:0045934|GO:0006473|GO:0019222|GO:0031327|GO:0006475|GO:0031323|GO:0003712|GO:0140110|GO:0003714|GO:0000123|GO:1902493|GO:0043231|GO:0000785|GO:0035267|GO:0110165|GO:0140535|GO:0043226|GO:0043229|GO:0000228|GO:0043228|GO:0005694|GO:0031974|GO:0043233|GO:0005634|GO:0005654|GO:1902494|GO:0032993|GO:1990234|GO:0097346|GO:0070013|GO:1904949|GO:0070603|GO:0005622|GO:0043232|GO:0031248|GO:0032991|GO:0043227|GO:0000118|GO:0031981|GO:0000812|GO:0140513",50.5557135579289,39.4980847115808,45.3796007382015,86.7647462657119,44.27271646054,89.0061958263494,63.746629659021,37.988748601503,26.1590021279732,89.8866522727788,60.7263789385988,46.3901661560951,83.9534382551278,74.3681702376788,78.7146925894638,44.3362273592584,78.3882921926087,108.430133714252,63.0573987293257,96.0319611907427,0.359792722310763,1.34999226788007,0.177018463093993,0.48518861827419,-0.359792722310763,-1.34999226788007,0.177018463093993,0.48518861827419,65.382747479237,22.9858458094496,0.472145074754813,73.4396859363152,20.4030653764894,57.3258090221589,23.5555660020712
"ENSMUSG00000009647","Mcu","mitochondrial calcium uniporter","NM_001033259|NP_001028431|XM_006513468|XM_030245012|XP_006513531|XP_030100872","215999","10090.ENSMUSP00000020312","GO:0098771|GO:0030001|GO:0055074|GO:0055085|GO:0070588|GO:0098662|GO:0006810|GO:0055080|GO:0042592|GO:0098660|GO:0048878|GO:0009987|GO:0055082|GO:0019725|GO:0006816|GO:0006874|GO:0050801|GO:0051179|GO:0071702|GO:0051234|GO:0034220|GO:0030003|GO:0006812|GO:0051560|GO:0006873|GO:0006811|GO:1990542|GO:0098655|GO:0015085|GO:0005261|GO:0015318|GO:0005262|GO:0008324|GO:0022804|GO:0005215|GO:0015267|GO:0015291|GO:0022803|GO:0022857|GO:0046873|GO:1901702|GO:0015075|GO:0005216|GO:0022890|GO:0031975|GO:0098796|GO:0031966|GO:0005743|GO:0043231|GO:1990351|GO:0019866|GO:0031090|GO:0005739|GO:0110165|GO:0043226|GO:0034704|GO:0016020|GO:0031967|GO:0043229|GO:0034703|GO:0005622|GO:0005737|GO:0032991|GO:0034702|GO:0005740|GO:1902495|GO:0098800|GO:0043227|GO:0098798",224.930471848497,292.973033638979,93.009872337181,52.0219202339731,110.497085584049,187.832358857615,140.944028981645,64.7432181399725,54.541432086572,73.6155358796604,65.2311207746415,203.880995828009,48.8187606581553,84.786149242,183.146137526197,75.7174382210636,128.711954391846,105.407432785855,97.2217168403499,90.8576374246526,-0.245794094425857,-0.742783740760411,0.4576126208436,0.749272555289772,0.245794094425857,0.742783740760411,0.4576126208436,0.749272555289772,118.944415064046,66.8166780890443,0.739998144037729,108.377934369277,50.1077286414886,129.510895758814,81.6461405730748
"ENSMUSG00000009670","Tex11","testis expressed gene 11","NM_001167997|NM_031384|NP_001161469|NP_113561","83558","10090.ENSMUSP00000009814",NA,1,1,1,1,1,1,72.4707985896235,1,1,6.7977561083719,1,1,1,1,1,1,1,4.69360519665706,9.39908718461927,1.17894104276503,-0.728389558780842,-0.243163179126154,0.807878989694418,NA,0.728389558780842,0.243163179126154,0.807878989694418,NA,5.47700940610184,15.9357858909216,NA,2.22716334240414,2.77208517768341,8.72685546979954,22.4713300610627
"ENSMUSG00000009681","Bcr","BCR activator of RhoGEF and GTPase","NM_001081412|NP_001074881|XM_006513060|XM_006513061|XP_006513123|XP_006513124","110279","10090.ENSMUSP00000126377","GO:0110165|GO:0016020",91.7678169667222,55.9069389940133,69.1075111092389,28.05914055248,87.4925048687832,72.1736856823015,29.8113427011383,49.3173790048924,42.5103469080813,61.2340935171267,131.545121505865,94.0733648705119,105.066563527185,80.9870171560636,91.2548527758067,65.1814563948682,78.8452843488875,39.2238124731508,54.2549556974277,75.0275347503641,0.474547727942745,1.75981690541082,0.07843885576336,0.317810158425028,-0.474547727942745,-1.75981690541082,0.07843885576336,0.317810158425028,70.1420361902454,26.2671542565141,0.316510948781336,81.545996350013,26.158044041007,58.7380760304778,21.9851184592415
"ENSMUSG00000009687","Fxyd5","FXYD domain-containing ion transport regulator 5","NM_001111073|NM_001287213|NM_001287217|NM_001417006|NM_001417007|NM_001417008|NM_001417009|NM_001417010|NM_008761|NP_001104543|NP_001274142|NP_001274146|NP_001403935|NP_001403936|NP_001403937|NP_001403938|NP_001403939|NP_032787","18301","10090.ENSMUSP00000009831","GO:2000649|GO:0034765|GO:0034762|GO:0002028|GO:0010959|GO:0032879|GO:1904062|GO:0050789|GO:0051049|GO:0050794|GO:0065009|GO:0065007|GO:0022898|GO:0043269|GO:0032412|GO:0032409|GO:0016247|GO:0098772",330.632914178771,257.693377256128,348.243874780457,401.393227389692,284.580387725363,469.266828949567,518.574758269336,358.093408472501,537.626508050865,493.270543566763,483.575742463302,669.227149534135,674.266254322643,412.600845704059,385.282734748192,371.44328082218,421.186244022849,637.551085762552,441.181714021714,769.184643463538,0.398853646263287,2.18900850283271,0.028596222015428,0.177323724807694,-0.398853646263287,-2.18900850283271,0.028596222015428,0.177323724807694,463.24377617523,137.664329180958,0.173733357529188,526.549969486516,145.527648577832,399.937582863944,99.6213566523891
"ENSMUSG00000009733","Tfcp2","transcription factor CP2","NM_001289603|NM_001355497|NM_033476|NP_001276532|NP_001342426|NP_258437|XM_006520738|XM_017316537|XM_017316538|XM_017316539|XM_017316541|XM_030248455|XM_030248456|XM_030248457|XM_036159309|XM_036159310|XM_036159311|XM_036159312|XP_006520801|XP_017172026|XP_017172027|XP_017172028|XP_017172030|XP_030104315|XP_030104316|XP_030104317|XP_036015202|XP_036015203|XP_036015204|XP_036015205","21422","10090.ENSMUSP00000155683","GO:0006355|GO:0051171|GO:0006357|GO:2001141|GO:0051252|GO:0080090|GO:0050789|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0009889|GO:0065007|GO:0010468|GO:0010556|GO:0019222|GO:0031323|GO:0001228|GO:0000987|GO:0001067|GO:0003676|GO:0003700|GO:0000977|GO:0005488|GO:0003690|GO:0000976|GO:1990837|GO:0043565|GO:0140110|GO:0097159|GO:0003677|GO:0000978|GO:1901363|GO:0000981|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622",11.3855240863248,23.0601015119115,74.7989739842275,66.2745158402442,24.5743077034894,15.1935328167432,71.6679587798398,27.1703091595595,68.527620643903,63.0221086882518,80.3658136349323,8.69928645179206,32.3095657641153,22.6889918092986,117.42503113612,2.69249134982823,55.9944274965297,40.9603802463649,42.127507283219,72.2109044425315,0.0891601393446677,0.178996090339678,0.857940771575082,0.946853529422262,-0.0891601393446677,-0.178996090339678,0.857940771575082,0.946853529422262,46.0574676414613,30.1671401835778,0.938986163163845,47.5474399614731,35.0929040059681,44.5674953214495,26.168392800434
"ENSMUSG00000009734","Pou6f2","POU domain, class 6, transcription factor 2","NM_175006|NP_778171|XM_036157977|XM_036157978|XM_036157979|XM_036157980|XM_036157981|XM_036157982|XM_036157983|XP_036013870|XP_036013871|XP_036013872|XP_036013873|XP_036013874|XP_036013875|XP_036013876|XR_004938014|XR_004938015|XR_004938016","218030","10090.ENSMUSP00000114173","GO:0006355|GO:0051171|GO:0006357|GO:2001141|GO:0051252|GO:0080090|GO:0050789|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0009889|GO:0065007|GO:0010468|GO:0010556|GO:0019222|GO:0031323|GO:0000987|GO:0001067|GO:0003676|GO:0003700|GO:0000977|GO:0005488|GO:0003690|GO:0000976|GO:1990837|GO:0043565|GO:0140110|GO:0097159|GO:0003677|GO:0000978|GO:1901363|GO:0000981",1,36.0868123349088,11.8352667579412,1,1,1,1,1,1,1,1,1.47103005731767,1,1,1,1,1,1,1,3.78097696842357,-3.35390572974387,-1.52848737378527,0.126391576055211,NA,3.35390572974387,1.52848737378527,0.126391576055211,NA,3.45870430592956,8.06401548947292,NA,1.32520070257412,0.875477472535351,5.592207909285,11.2427935966895
"ENSMUSG00000009739","Pou6f1","POU domain, class 6, transcription factor 1","NM_001304965|NM_001404294|NM_001404295|NM_001404296|NM_001404297|NM_010127|NP_001291894|NP_001391223|NP_001391224|NP_001391225|NP_001391226|XM_006520608|XM_006520609|XM_006520614|XM_017316508|XM_017316509|XM_030248416|XM_030248417|XM_030248418|XM_030248419|XM_036159263|XP_006520671|XP_006520672|XP_006520677|XP_017171997|XP_017171998|XP_030104276|XP_030104277|XP_030104278|XP_030104279|XP_036015156|XR_004938809|XR_004938810","19009","10090.ENSMUSP00000073504",NA,46.7948879438358,56.4584666274898,52.5606806129199,50.4044966277154,50.6378007998366,116.901064528475,67.7632951026908,32.2269852088458,97.1491920497838,49.0486105174285,38.7507468994453,59.464359040523,81.4606656541321,33.637159139737,71.6859974422325,6.57335901516189,74.5874595565399,49.3482470808582,59.1313127727222,46.8494463346249,-0.217673568516826,-0.678642174050523,0.497364613811702,0.775635464197398,0.217673568516826,0.678642174050523,0.497364613811702,0.775635464197398,57.0717116477499,23.9716002856319,0.765590905127369,52.1488752935977,22.3156388224034,61.9945480019022,25.7154056829864
"ENSMUSG00000009741","Ubp1","upstream binding protein 1","NM_001083319|NM_001372507|NM_001372508|NM_001372510|NM_001372511|NM_001372512|NM_001372514|NM_013699|NP_001076788|NP_001359436|NP_001359437|NP_001359439|NP_001359440|NP_001359441|NP_001359443|NP_038727|NR_164181|XM_006512050|XM_006512052|XM_006512055|XM_006512058|XM_030244245|XM_030244246|XM_036154842|XP_006512113|XP_006512115|XP_006512118|XP_006512121|XP_030100105|XP_030100106|XP_036010735|XR_001778852|XR_001778853|XR_001778854|XR_001778855|XR_001778856|XR_001778857|XR_001778858|XR_004935386|XR_004935387|XR_379864","22221","10090.ENSMUSP00000081946","GO:0006355|GO:0051171|GO:0006357|GO:2001141|GO:0051252|GO:0080090|GO:0050789|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0009889|GO:0065007|GO:0010468|GO:0010556|GO:0019222|GO:0031323|GO:0001228|GO:0000987|GO:0001067|GO:0003676|GO:0003700|GO:0000977|GO:0005488|GO:0003690|GO:0000976|GO:1990837|GO:0043565|GO:0140110|GO:0097159|GO:0003677|GO:0000978|GO:1901363|GO:0000981|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622",133.616007245294,396.783872895443,153.721459091266,166.710703126529,163.30717940909,103.03565685301,381.018563459501,277.228709925504,66.0791860314775,186.77115922318,159.261355036275,364.409787492518,207.939869493879,179.375961424924,275.38093217207,183.710674080546,246.948745804918,276.034149265465,217.801161164538,236.923324005364,0.222122612640922,0.830765957581745,0.40610585736468,0.712542359804887,-0.222122612640922,-0.830765957581745,0.40610585736468,0.712542359804887,218.80292286004,89.3519539700786,0.704722850494494,234.77859599405,60.2737434764622,202.827249726029,112.49242042193
